//Image 1
P_0_32	1	0.721568627451
P_0_33	1	0.729411764706
P_0_34	1	0.717647058824
P_0_35	1	0.701960784314
P_0_36	1	0.705882352941
P_0_37	1	0.701960784314
P_0_38	1	0.705882352941
P_0_39	1	0.682352941176
P_0_40	1	0.682352941176
P_0_41	1	0.678431372549
P_0_42	1	0.682352941176
P_0_43	1	0.682352941176
P_0_44	1	0.686274509804
P_0_45	1	0.690196078431
P_0_46	1	0.698039215686
P_0_47	1	0.678431372549
P_0_48	1	0.686274509804
P_0_49	1	0.682352941176
P_0_50	1	0.678431372549
P_0_51	1	0.674509803922
P_0_52	1	0.666666666667
P_0_53	1	0.670588235294
P_0_54	1	0.662745098039
P_0_55	1	0.643137254902
P_0_56	1	0.623529411765
P_0_57	1	0.6
P_0_58	1	0.537254901961
P_0_59	1	0.498039215686
P_0_60	1	0.423529411765
P_0_61	1	0.352941176471
P_0_62	1	0.313725490196
P_0_63	1	0.290196078431
P_1_32	1	0.745098039216
P_1_33	1	0.733333333333
P_1_34	1	0.725490196078
P_1_35	1	0.709803921569
P_1_36	1	0.705882352941
P_1_37	1	0.701960784314
P_1_38	1	0.698039215686
P_1_39	1	0.682352941176
P_1_40	1	0.682352941176
P_1_41	1	0.682352941176
P_1_42	1	0.682352941176
P_1_43	1	0.682352941176
P_1_44	1	0.682352941176
P_1_45	1	0.686274509804
P_1_46	1	0.690196078431
P_1_47	1	0.682352941176
P_1_48	1	0.690196078431
P_1_49	1	0.682352941176
P_1_50	1	0.682352941176
P_1_51	1	0.686274509804
P_1_52	1	0.670588235294
P_1_53	1	0.666666666667
P_1_54	1	0.662745098039
P_1_55	1	0.639215686275
P_1_56	1	0.623529411765
P_1_57	1	0.603921568627
P_1_58	1	0.572549019608
P_1_59	1	0.486274509804
P_1_60	1	0.419607843137
P_1_61	1	0.352941176471
P_1_62	1	0.321568627451
P_1_63	1	0.298039215686
P_2_32	1	0.749019607843
P_2_33	1	0.741176470588
P_2_34	1	0.721568627451
P_2_35	1	0.729411764706
P_2_36	1	0.705882352941
P_2_37	1	0.698039215686
P_2_38	1	0.694117647059
P_2_39	1	0.682352941176
P_2_40	1	0.682352941176
P_2_41	1	0.682352941176
P_2_42	1	0.682352941176
P_2_43	1	0.682352941176
P_2_44	1	0.690196078431
P_2_45	1	0.698039215686
P_2_46	1	0.690196078431
P_2_47	1	0.690196078431
P_2_48	1	0.686274509804
P_2_49	1	0.686274509804
P_2_50	1	0.690196078431
P_2_51	1	0.682352941176
P_2_52	1	0.682352941176
P_2_53	1	0.682352941176
P_2_54	1	0.650980392157
P_2_55	1	0.643137254902
P_2_56	1	0.623529411765
P_2_57	1	0.611764705882
P_2_58	1	0.572549019608
P_2_59	1	0.541176470588
P_2_60	1	0.411764705882
P_2_61	1	0.360784313725
P_2_62	1	0.321568627451
P_2_63	1	0.282352941176
P_3_32	1	0.752941176471
P_3_33	1	0.749019607843
P_3_34	1	0.733333333333
P_3_35	1	0.733333333333
P_3_36	1	0.709803921569
P_3_37	1	0.690196078431
P_3_38	1	0.682352941176
P_3_39	1	0.670588235294
P_3_40	1	0.686274509804
P_3_41	1	0.682352941176
P_3_42	1	0.682352941176
P_3_43	1	0.678431372549
P_3_44	1	0.686274509804
P_3_45	1	0.682352941176
P_3_46	1	0.694117647059
P_3_47	1	0.690196078431
P_3_48	1	0.690196078431
P_3_49	1	0.690196078431
P_3_50	1	0.682352941176
P_3_51	1	0.690196078431
P_3_52	1	0.682352941176
P_3_53	1	0.678431372549
P_3_54	1	0.654901960784
P_3_55	1	0.643137254902
P_3_56	1	0.623529411765
P_3_57	1	0.61568627451
P_3_58	1	0.592156862745
P_3_59	1	0.513725490196
P_3_60	1	0.447058823529
P_3_61	1	0.364705882353
P_3_62	1	0.329411764706
P_3_63	1	0.250980392157
P_4_32	1	0.725490196078
P_4_33	1	0.741176470588
P_4_34	1	0.737254901961
P_4_35	1	0.729411764706
P_4_36	1	0.713725490196
P_4_37	1	0.690196078431
P_4_38	1	0.686274509804
P_4_39	1	0.666666666667
P_4_40	1	0.678431372549
P_4_41	1	0.682352941176
P_4_42	1	0.682352941176
P_4_43	1	0.682352941176
P_4_44	1	0.690196078431
P_4_45	1	0.682352941176
P_4_46	1	0.690196078431
P_4_47	1	0.690196078431
P_4_48	1	0.690196078431
P_4_49	1	0.690196078431
P_4_50	1	0.690196078431
P_4_51	1	0.686274509804
P_4_52	1	0.682352941176
P_4_53	1	0.678431372549
P_4_54	1	0.666666666667
P_4_55	1	0.650980392157
P_4_56	1	0.627450980392
P_4_57	1	0.611764705882
P_4_58	1	0.611764705882
P_4_59	1	0.525490196078
P_4_60	1	0.462745098039
P_4_61	1	0.36862745098
P_4_62	1	0.349019607843
P_4_63	1	0.317647058824
P_5_32	1	0.749019607843
P_5_33	1	0.745098039216
P_5_34	1	0.733333333333
P_5_35	1	0.725490196078
P_5_36	1	0.701960784314
P_5_37	1	0.686274509804
P_5_38	1	0.686274509804
P_5_39	1	0.666666666667
P_5_40	1	0.658823529412
P_5_41	1	0.674509803922
P_5_42	1	0.674509803922
P_5_43	1	0.670588235294
P_5_44	1	0.686274509804
P_5_45	1	0.682352941176
P_5_46	1	0.686274509804
P_5_47	1	0.690196078431
P_5_48	1	0.694117647059
P_5_49	1	0.690196078431
P_5_50	1	0.686274509804
P_5_51	1	0.686274509804
P_5_52	1	0.686274509804
P_5_53	1	0.674509803922
P_5_54	1	0.666666666667
P_5_55	1	0.650980392157
P_5_56	1	0.627450980392
P_5_57	1	0.611764705882
P_5_58	1	0.603921568627
P_5_59	1	0.560784313725
P_5_60	1	0.454901960784
P_5_61	1	0.364705882353
P_5_62	1	0.309803921569
P_5_63	1	0.352941176471
P_6_32	1	0.749019607843
P_6_33	1	0.749019607843
P_6_34	1	0.733333333333
P_6_35	1	0.729411764706
P_6_36	1	0.713725490196
P_6_37	1	0.686274509804
P_6_38	1	0.670588235294
P_6_39	1	0.658823529412
P_6_40	1	0.650980392157
P_6_41	1	0.654901960784
P_6_42	1	0.654901960784
P_6_43	1	0.650980392157
P_6_44	1	0.670588235294
P_6_45	1	0.674509803922
P_6_46	1	0.670588235294
P_6_47	1	0.686274509804
P_6_48	1	0.686274509804
P_6_49	1	0.686274509804
P_6_50	1	0.686274509804
P_6_51	1	0.690196078431
P_6_52	1	0.694117647059
P_6_53	1	0.682352941176
P_6_54	1	0.662745098039
P_6_55	1	0.647058823529
P_6_56	1	0.627450980392
